path,label,broad_group,polarization,source,magnification,domain
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-5.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-6.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-7.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩1-8.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-1.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-2.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-3.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-4.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-5.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-6.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-7.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩2-8.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-1.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-2.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-3.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-4.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-5.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-6.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-7.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火38云煌岩3-8.jpg,云煌岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-1.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-2.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-3.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-4.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-5.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-6.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-7.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩1-8.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-1.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-2.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-3.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-4.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-5.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-6.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-7.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩2-8.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-1.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-2.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-3.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-4.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-5.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-6.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-7.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火39紫苏花岗岩3-8.jpg,紫苏花岗岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-1.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-2.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-3.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-4.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-5.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-6.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-7.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩1-8.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-1.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-2.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-3.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-4.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-5.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-6.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-7.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩2-8.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-1.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-2.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-3.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-4.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-5.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-6.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-7.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火3金伯利岩3-8.jpg,金伯利岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-1.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-2.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-3.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-4.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-5.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-6.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-7.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-8.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩1-9.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-1.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-2.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-3.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-4.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-5.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-6.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-7.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-8.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩2-9.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩3-1.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩3-2.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩3-3.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩3-4.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩3-5.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学火成岩教学薄片照片数据集\火40方解石碳酸岩3-6.jpg,方解石碳酸岩,igneous,unknown,NJU,unknown,NJU
